date,comp,round,venue,result,gf,ga,opponent,xg,xga,poss,sh,sot,fk,pk,pkatt,team
2023-12-04,Serie A,Matchweek 14,Away,L,0.0,3.0,Torino,0.5,1.7,46.0,10.0,4.0,0.0,0,0,Atalanta
2023-12-09,Serie A,Matchweek 15,Home,W,3.0,2.0,Milan,3.3,1.5,42.0,19.0,7.0,0.0,0,0,Atalanta
2023-12-14,Europa Lg,Group stage,Away,W,4.0,0.0,pl RKS Raków,2.7,2.3,52.0,15.0,6.0,0.0,0,0,Atalanta
2023-12-18,Serie A,Matchweek 16,Home,W,4.0,1.0,Salernitana,1.9,1.3,51.0,20.0,11.0,1.0,0,0,Atalanta
2023-12-23,Serie A,Matchweek 17,Away,L,0.0,1.0,Bologna,1.2,0.7,40.0,12.0,2.0,0.0,0,0,Atalanta
2023-12-30,Serie A,Matchweek 18,Home,W,1.0,0.0,Lecce,1.1,1.2,62.0,17.0,3.0,0.0,0,0,Atalanta
2024-01-03,Coppa Italia,Round of 16,Home,W,3.0,1.0,Sassuolo,,,58.0,25.0,8.0,,0,0,Atalanta
2024-01-07,Serie A,Matchweek 19,Away,D,1.0,1.0,Roma,0.7,2.1,44.0,8.0,2.0,0.0,0,0,Atalanta
2024-01-10,Coppa Italia,Quarter-finals,Away,W,2.0,1.0,Milan,,,38.0,11.0,5.0,,1,1,Atalanta
2024-01-15,Serie A,Matchweek 20,Home,W,5.0,0.0,Frosinone,3.7,0.4,48.0,20.0,8.0,1.0,1,1,Atalanta
2024-01-27,Serie A,Matchweek 22,Home,W,2.0,0.0,Udinese,1.1,0.6,58.0,14.0,11.0,0.0,0,0,Atalanta
2024-02-04,Serie A,Matchweek 23,Home,W,3.0,1.0,Lazio,2.3,1.2,52.0,18.0,4.0,0.0,1,1,Atalanta
2024-02-11,Serie A,Matchweek 24,Away,W,4.0,1.0,Genoa,2.1,0.8,45.0,14.0,9.0,1.0,0,0,Atalanta
2024-02-17,Serie A,Matchweek 25,Home,W,3.0,0.0,Sassuolo,4.2,1.6,56.0,27.0,11.0,0.0,0,0,Atalanta
2024-02-25,Serie A,Matchweek 26,Away,D,1.0,1.0,Milan,1.1,1.3,32.0,7.0,2.0,0.0,1,1,Atalanta
2024-02-28,Serie A,Matchweek 21,Away,L,0.0,4.0,Inter,0.3,2.0,41.0,6.0,1.0,0.0,0,0,Atalanta
2024-03-03,Serie A,Matchweek 27,Home,L,1.0,2.0,Bologna,1.4,1.3,55.0,11.0,2.0,0.0,0,0,Atalanta
2024-03-06,Europa Lg,Round of 16,Away,D,1.0,1.0,pt Sporting CP,1.1,0.2,52.0,13.0,3.0,0.0,0,0,Atalanta
2024-03-10,Serie A,Matchweek 28,Away,D,2.0,2.0,Juventus,0.5,1.3,48.0,7.0,3.0,0.0,0,0,Atalanta
2024-03-14,Europa Lg,Round of 16,Home,W,2.0,1.0,pt Sporting CP,1.6,1.2,41.0,10.0,5.0,0.0,0,0,Atalanta
2024-03-30,Serie A,Matchweek 30,Away,W,3.0,0.0,Napoli,0.9,1.6,39.0,12.0,6.0,0.0,0,0,Atalanta
2024-04-03,Coppa Italia,Semi-finals,Away,L,0.0,1.0,Fiorentina,,,51.0,10.0,3.0,,0,0,Atalanta
2024-04-07,Serie A,Matchweek 31,Away,L,1.0,2.0,Cagliari,0.5,0.7,61.0,7.0,2.0,0.0,0,0,Atalanta
2024-04-11,Europa Lg,Quarter-finals,Away,W,3.0,0.0,eng Liverpool,3.2,2.6,31.0,11.0,7.0,1.0,0,0,Atalanta
2024-04-15,Serie A,Matchweek 32,Home,D,2.0,2.0,Hellas Verona,1.5,1.5,59.0,16.0,9.0,0.0,0,0,Atalanta
2024-04-18,Europa Lg,Quarter-finals,Home,L,0.0,1.0,eng Liverpool,0.6,1.6,31.0,8.0,2.0,0.0,0,0,Atalanta
2024-04-21,Serie A,Matchweek 33,Away,W,2.0,1.0,Monza,1.5,1.1,42.0,12.0,6.0,0.0,0,0,Atalanta
2024-04-24,Coppa Italia,Semi-finals,Home,W,4.0,1.0,Fiorentina,,,57.0,17.0,6.0,,0,0,Atalanta
2024-04-28,Serie A,Matchweek 34,Home,W,2.0,0.0,Empoli,1.9,0.4,59.0,16.0,4.0,0.0,1,1,Atalanta
2024-05-02,Europa Lg,Semi-finals,Away,D,1.0,1.0,fr Marseille,0.8,0.9,51.0,8.0,2.0,0.0,0,0,Atalanta
2024-05-06,Serie A,Matchweek 35,Away,W,2.0,1.0,Salernitana,1.9,0.5,69.0,17.0,4.0,0.0,0,0,Atalanta
2024-05-09,Europa Lg,Semi-finals,Home,W,3.0,0.0,fr Marseille,1.8,0.4,46.0,16.0,8.0,0.0,0,0,Atalanta
2024-05-12,Serie A,Matchweek 36,Home,W,2.0,1.0,Roma,2.7,1.2,58.0,24.0,7.0,1.0,0,0,Atalanta
2024-05-15,Coppa Italia,Final,Neutral,L,0.0,1.0,Juventus,,,66.0,13.0,0.0,,0,0,Atalanta
2024-05-18,Serie A,Matchweek 37,Away,W,2.0,0.0,Lecce,1.6,1.3,56.0,19.0,9.0,0.0,0,0,Atalanta
2023-08-20,Serie A,Matchweek 1,Home,D,2,2,Salernitana,1.9,0.1,60.0,13.0,3.0,1.0,0,0,Roma
2023-08-26,Serie A,Matchweek 2,Away,L,1,2,Hellas Verona,1.5,0.7,71.0,23.0,7.0,2.0,0,0,Roma
2023-09-01,Serie A,Matchweek 3,Home,L,1,2,Milan,0.7,1.5,44.0,13.0,2.0,1.0,0,0,Roma
2023-09-17,Serie A,Matchweek 4,Home,W,7,0,Empoli,2.4,0.2,53.0,13.0,8.0,1.0,1,1,Roma
2023-09-21,Europa Lg,Group stage,Away,W,2,1,md Sheriff Tiraspol,0.9,0.8,67.0,15.0,6.0,3.0,0,0,Roma
2023-09-24,Serie A,Matchweek 5,Away,D,1,1,Torino,1.4,0.9,59.0,11.0,3.0,0.0,0,0,Roma
2023-09-28,Serie A,Matchweek 6,Away,L,1,4,Genoa,1.4,1.1,71.0,13.0,3.0,0.0,0,0,Roma
2023-10-01,Serie A,Matchweek 7,Home,W,2,0,Frosinone,0.6,0.9,50.0,11.0,5.0,0.0,0,0,Roma
2023-10-05,Europa Lg,Group stage,Home,W,4,0,ch Servette FC,2.3,0.3,55.0,18.0,7.0,0.0,0,0,Roma
2023-10-08,Serie A,Matchweek 8,Away,W,4,1,Cagliari,2.6,1.7,43.0,11.0,5.0,1.0,0,0,Roma
2023-10-22,Serie A,Matchweek 9,Home,W,1,0,Monza,1.7,0.4,52.0,21.0,4.0,1.0,0,0,Roma
2023-10-26,Europa Lg,Group stage,Home,W,2,0,cz Slavia Prague,0.9,0.4,46.0,7.0,5.0,0.0,0,0,Roma
2023-10-29,Serie A,Matchweek 10,Away,L,0,1,Inter,0.1,2.2,37.0,3.0,1.0,1.0,0,0,Roma
2023-11-05,Serie A,Matchweek 11,Home,W,2,1,Lecce,2.0,0.8,60.0,14.0,4.0,0.0,0,1,Roma
2023-11-09,Europa Lg,Group stage,Away,L,0,2,cz Slavia Prague,0.5,2.1,52.0,5.0,2.0,0.0,0,0,Roma
2023-11-12,Serie A,Matchweek 12,Away,D,0,0,Lazio,0.4,0.4,51.0,8.0,1.0,0.0,0,0,Roma
2023-11-26,Serie A,Matchweek 13,Home,W,3,1,Udinese,1.4,0.5,64.0,12.0,5.0,0.0,0,0,Roma
2023-11-30,Europa Lg,Group stage,Away,D,1,1,ch Servette FC,1.3,0.8,61.0,13.0,2.0,0.0,0,0,Roma
2023-12-03,Serie A,Matchweek 14,Away,W,2,1,Sassuolo,2.3,0.8,66.0,14.0,6.0,0.0,1,1,Roma
2023-12-10,Serie A,Matchweek 15,Home,D,1,1,Fiorentina,0.7,1.5,35.0,4.0,1.0,0.0,0,0,Roma
2023-12-14,Europa Lg,Group stage,Home,W,3,0,md Sheriff Tiraspol,3.0,0.4,61.0,18.0,6.0,1.0,0,0,Roma
2023-12-17,Serie A,Matchweek 16,Away,L,0,2,Bologna,0.6,0.5,45.0,8.0,3.0,1.0,0,0,Roma
2023-12-23,Serie A,Matchweek 17,Home,W,2,0,Napoli,1.9,0.7,41.0,17.0,4.0,0.0,0,0,Roma
2023-12-30,Serie A,Matchweek 18,Away,L,0,1,Juventus,0.5,1.1,57.0,11.0,2.0,0.0,0,0,Roma
2024-01-03,Coppa Italia,Round of 16,Home,W,2,1,Cremonese,,,57.0,19.0,4.0,,1,1,Roma
2024-01-07,Serie A,Matchweek 19,Home,D,1,1,Atalanta,2.1,0.7,56.0,15.0,5.0,0.0,1,1,Roma
2024-01-10,Coppa Italia,Quarter-finals,Away,L,0,1,Lazio,,,57.0,9.0,2.0,,0,0,Roma
2024-01-14,Serie A,Matchweek 20,Away,L,1,3,Milan,1.4,1.5,52.0,11.0,4.0,1.0,1,1,Roma
2024-01-20,Serie A,Matchweek 21,Home,W,2,1,Hellas Verona,0.9,1.1,62.0,9.0,2.0,0.0,0,0,Roma
2024-01-29,Serie A,Matchweek 22,Away,W,2,1,Salernitana,1.6,1.2,61.0,4.0,1.0,1.0,1,1,Roma
2024-02-05,Serie A,Matchweek 23,Home,W,4,0,Cagliari,2.5,0.6,53.0,19.0,5.0,0.0,1,1,Roma
2024-02-10,Serie A,Matchweek 24,Home,L,2,4,Inter,0.7,0.9,47.0,8.0,3.0,0.0,0,0,Roma
2024-02-15,Europa Lg,Knockout round play-offs,Away,D,1,1,nl Feyenoord,0.9,1.2,47.0,14.0,5.0,2.0,0,0,Roma
2024-02-18,Serie A,Matchweek 25,Away,W,3,0,Frosinone,1.8,1.4,57.0,12.0,4.0,0.0,1,1,Roma
2024-02-22,Europa Lg,Knockout round play-offs,Home,D,1 (4),1 (2),nl Feyenoord,1.2,0.8,58.0,15.0,2.0,0.0,0,0,Roma
2024-02-26,Serie A,Matchweek 26,Home,W,3,2,Torino,1.4,0.6,54.0,5.0,2.0,0.0,1,1,Roma
2024-03-02,Serie A,Matchweek 27,Away,W,4,1,Monza,1.8,0.9,51.0,11.0,5.0,2.0,1,1,Roma
2024-03-07,Europa Lg,Round of 16,Home,W,4,0,eng Brighton,2.9,1.0,41.0,14.0,7.0,0.0,0,0,Roma
2024-03-10,Serie A,Matchweek 28,Away,D,2,2,Fiorentina,0.6,2.1,67.0,10.0,5.0,0.0,0,0,Roma
2024-03-14,Europa Lg,Round of 16,Away,L,0,1,eng Brighton,0.4,1.4,36.0,8.0,1.0,0.0,0,0,Roma
2024-03-17,Serie A,Matchweek 29,Home,W,1,0,Sassuolo,0.7,0.5,63.0,10.0,4.0,0.0,0,0,Roma
2024-04-01,Serie A,Matchweek 30,Away,D,0,0,Lecce,1.3,1.8,60.0,10.0,3.0,0.0,0,0,Roma
2024-04-06,Serie A,Matchweek 31,Home,W,1,0,Lazio,0.7,0.4,46.0,15.0,3.0,1.0,0,0,Roma
2024-04-11,Europa Lg,Quarter-finals,Away,W,1,0,it Milan,0.6,1.6,47.0,10.0,3.0,0.0,0,0,Roma
2024-04-18,Europa Lg,Quarter-finals,Home,W,2,1,it Milan,1.4,1.0,37.0,6.0,3.0,0.0,0,0,Roma
2024-04-22,Serie A,Matchweek 33,Home,L,1,3,Bologna,2.0,1.1,53.0,14.0,4.0,0.0,0,0,Roma
2024-04-25,Serie A,Matchweek 32,Away,W,2,1,Udinese,1.4,0.6,72.0,19.0,5.0,0.0,0,0,Roma
2024-04-28,Serie A,Matchweek 34,Away,D,2,2,Napoli,1.6,3.0,51.0,9.0,3.0,0.0,1,1,Roma
2024-05-02,Europa Lg,Semi-finals,Home,L,0,2,de Leverkusen,1.5,2.0,54.0,8.0,2.0,1.0,0,0,Roma
2024-05-05,Serie A,Matchweek 35,Home,D,1,1,Juventus,1.7,1.2,60.0,19.0,3.0,2.0,0,0,Roma
2024-05-09,Europa Lg,Semi-finals,Away,D,2,2,de Leverkusen,2.1,2.8,41.0,9.0,5.0,0.0,2,2,Roma
2024-05-12,Serie A,Matchweek 36,Away,L,1,2,Atalanta,1.2,2.7,42.0,8.0,5.0,0.0,1,1,Roma
2024-05-19,Serie A,Matchweek 37,Home,W,1,0,Genoa,0.8,0.5,54.0,21.0,6.0,0.0,0,0,Roma
2023-08-20,Serie A,Matchweek 1,Away,L,1.0,2.0,Lecce,1.6,1.4,52.0,10.0,4.0,1.0,0,0,Lazio
2023-08-27,Serie A,Matchweek 2,Home,L,0.0,1.0,Genoa,1.4,0.6,70.0,16.0,2.0,0.0,0,0,Lazio
2023-09-02,Serie A,Matchweek 3,Away,W,2.0,1.0,Napoli,0.6,1.3,38.0,6.0,2.0,0.0,0,0,Lazio
2023-09-16,Serie A,Matchweek 4,Away,L,1.0,3.0,Juventus,0.6,2.2,64.0,16.0,5.0,1.0,0,0,Lazio
2023-09-19,Champions Lg,Group stage,Home,D,1.0,1.0,es Atlético Madrid,1.2,0.9,49.0,19.0,7.0,1.0,0,0,Lazio
2023-09-23,Serie A,Matchweek 5,Home,D,1.0,1.0,Monza,1.0,1.2,49.0,7.0,0.0,0.0,1,1,Lazio
2023-09-27,Serie A,Matchweek 6,Home,W,2.0,0.0,Torino,0.9,0.3,51.0,6.0,3.0,0.0,0,0,Lazio
2023-09-30,Serie A,Matchweek 7,Away,L,0.0,2.0,Milan,0.5,2.2,49.0,13.0,4.0,0.0,0,0,Lazio
2023-10-04,Champions Lg,Group stage,Away,W,2.0,1.0,sct Celtic,0.7,1.1,45.0,9.0,3.0,0.0,0,0,Lazio
2023-10-08,Serie A,Matchweek 8,Home,W,3.0,2.0,Atalanta,1.6,1.0,46.0,12.0,4.0,1.0,0,0,Lazio
2023-10-21,Serie A,Matchweek 9,Away,W,2.0,0.0,Sassuolo,2.3,0.5,49.0,18.0,6.0,0.0,0,0,Lazio
2023-10-25,Champions Lg,Group stage,Away,L,1.0,3.0,nl Feyenoord,2.3,2.1,54.0,7.0,3.0,0.0,1,1,Lazio
2023-10-30,Serie A,Matchweek 10,Home,W,1.0,0.0,Fiorentina,1.9,0.4,48.0,10.0,3.0,0.0,1,1,Lazio
2023-11-03,Serie A,Matchweek 11,Away,L,0.0,1.0,Bologna,0.5,0.6,50.0,11.0,1.0,0.0,0,0,Lazio
2023-11-07,Champions Lg,Group stage,Home,W,1.0,0.0,nl Feyenoord,1.1,1.4,36.0,9.0,1.0,1.0,0,0,Lazio
2023-11-12,Serie A,Matchweek 12,Home,D,0.0,0.0,Roma,0.4,0.4,49.0,7.0,2.0,0.0,0,0,Lazio
2023-11-25,Serie A,Matchweek 13,Away,L,1.0,2.0,Salernitana,2.0,1.7,62.0,12.0,1.0,1.0,1,1,Lazio
2023-11-28,Champions Lg,Group stage,Home,W,2.0,0.0,sct Celtic,2.3,0.4,46.0,22.0,5.0,0.0,0,0,Lazio
2023-12-02,Serie A,Matchweek 14,Home,W,1.0,0.0,Cagliari,2.0,0.6,60.0,10.0,5.0,2.0,0,0,Lazio
2023-12-05,Coppa Italia,Round of 16,Home,W,1.0,0.0,Genoa,,,55.0,11.0,5.0,,0,0,Lazio
2023-12-09,Serie A,Matchweek 15,Away,D,1.0,1.0,Hellas Verona,1.0,1.0,71.0,14.0,5.0,0.0,0,0,Lazio
2023-12-13,Champions Lg,Group stage,Away,L,0.0,2.0,es Atlético Madrid,0.9,1.3,43.0,10.0,4.0,1.0,0,0,Lazio
2023-12-17,Serie A,Matchweek 16,Home,L,0.0,2.0,Inter,1.5,1.6,48.0,13.0,4.0,0.0,0,0,Lazio
2023-12-22,Serie A,Matchweek 17,Away,W,2.0,0.0,Empoli,2.3,0.8,46.0,14.0,7.0,0.0,0,0,Lazio
2023-12-29,Serie A,Matchweek 18,Home,W,3.0,1.0,Frosinone,1.5,1.1,54.0,13.0,5.0,1.0,0,0,Lazio
2024-01-07,Serie A,Matchweek 19,Away,W,2.0,1.0,Udinese,0.5,0.7,53.0,7.0,2.0,1.0,0,0,Lazio
2024-01-10,Coppa Italia,Quarter-finals,Home,W,1.0,0.0,Roma,,,43.0,9.0,5.0,,1,1,Lazio
2024-01-14,Serie A,Matchweek 20,Home,W,1.0,0.0,Lecce,0.9,1.1,52.0,8.0,2.0,0.0,0,0,Lazio
2024-01-19,Supercoppa,Semi-finals,Away,L,0.0,3.0,Inter,,,39.0,5.0,0.0,,0,0,Lazio
2024-01-28,Serie A,Matchweek 22,Home,D,0.0,0.0,Napoli,0.5,0.2,39.0,10.0,0.0,0.0,0,0,Lazio
2024-02-04,Serie A,Matchweek 23,Away,L,1.0,3.0,Atalanta,1.2,2.3,48.0,6.0,0.0,1.0,1,1,Lazio
2024-02-10,Serie A,Matchweek 24,Away,W,3.0,1.0,Cagliari,1.3,0.8,55.0,12.0,5.0,0.0,0,0,Lazio
2024-02-14,Champions Lg,Round of 16,Home,W,1.0,0.0,de Bayern Munich,1.6,1.1,39.0,10.0,3.0,0.0,1,1,Lazio
2024-02-18,Serie A,Matchweek 25,Home,L,1.0,2.0,Bologna,1.1,1.4,44.0,12.0,6.0,0.0,0,0,Lazio
2024-02-22,Serie A,Matchweek 21,Away,W,2.0,0.0,Torino,0.5,1.5,45.0,7.0,4.0,0.0,0,0,Lazio
2024-02-26,Serie A,Matchweek 26,Away,L,1.0,2.0,Fiorentina,0.3,2.5,46.0,5.0,1.0,0.0,0,0,Lazio
2024-03-01,Serie A,Matchweek 27,Home,L,0.0,1.0,Milan,1.3,1.0,39.0,11.0,3.0,0.0,0,0,Lazio
2024-03-05,Champions Lg,Round of 16,Away,L,0.0,3.0,de Bayern Munich,0.4,3.5,40.0,5.0,0.0,0.0,0,0,Lazio
2024-03-11,Serie A,Matchweek 28,Home,L,1.0,2.0,Udinese,2.2,1.2,68.0,18.0,6.0,1.0,0,0,Lazio
2024-03-16,Serie A,Matchweek 29,Away,W,3.0,2.0,Frosinone,2.9,2.1,57.0,22.0,7.0,0.0,0,0,Lazio
2024-03-30,Serie A,Matchweek 30,Home,W,1.0,0.0,Juventus,1.1,0.5,65.0,16.0,4.0,0.0,0,0,Lazio
2024-04-02,Coppa Italia,Semi-finals,Away,L,0.0,2.0,Juventus,,,58.0,11.0,0.0,,0,0,Lazio
2024-04-06,Serie A,Matchweek 31,Away,L,0.0,1.0,Roma,0.4,0.7,54.0,11.0,1.0,1.0,0,0,Lazio
2024-04-12,Serie A,Matchweek 32,Home,W,4.0,1.0,Salernitana,1.9,0.6,65.0,17.0,6.0,1.0,0,0,Lazio
2024-04-19,Serie A,Matchweek 33,Away,W,1.0,0.0,Genoa,1.0,0.5,61.0,13.0,1.0,0.0,0,0,Lazio
2024-04-23,Coppa Italia,Semi-finals,Home,W,2.0,1.0,Juventus,,,57.0,9.0,5.0,,0,0,Lazio
2024-04-27,Serie A,Matchweek 34,Home,W,1.0,0.0,Hellas Verona,1.1,0.6,68.0,17.0,5.0,1.0,0,0,Lazio
2024-05-04,Serie A,Matchweek 35,Away,D,2.0,2.0,Monza,1.4,1.7,41.0,9.0,5.0,0.0,0,0,Lazio
2024-05-12,Serie A,Matchweek 36,Home,W,2.0,0.0,Empoli,1.7,1.2,59.0,11.0,5.0,1.0,0,0,Lazio
2024-05-19,Serie A,Matchweek 37,Away,D,1.0,1.0,Inter,0.6,1.4,43.0,8.0,3.0,0.0,0,0,Lazio
2023-08-19,Serie A,Matchweek 1,Away,W,4,1,Genoa,1.0,0.2,68.0,9.0,5.0,0.0,0,0,Fiorentina
2023-08-24,Conf Lg,Play-off round,Away,L,0,1,at Rapid Wien,,,,,,,0,0,Fiorentina
2023-08-27,Serie A,Matchweek 2,Home,D,2,2,Lecce,1.3,0.3,59.0,10.0,4.0,1.0,0,0,Fiorentina
2023-08-31,Conf Lg,Play-off round,Home,W,2,0,at Rapid Wien,,,,,,,1,1,Fiorentina
2023-09-03,Serie A,Matchweek 3,Away,L,0,4,Inter,0.4,3.7,60.0,6.0,2.0,0.0,0,0,Fiorentina
2023-09-17,Serie A,Matchweek 4,Home,W,3,2,Atalanta,1.1,0.7,57.0,15.0,8.0,0.0,0,0,Fiorentina
2023-09-21,Conf Lg,Group stage,Away,D,2,2,be Genk,1.4,1.6,49.0,11.0,4.0,0.0,0,0,Fiorentina
2023-09-24,Serie A,Matchweek 5,Away,W,2,0,Udinese,0.5,2.2,51.0,6.0,2.0,0.0,0,0,Fiorentina
2023-09-28,Serie A,Matchweek 6,Away,D,1,1,Frosinone,1.4,0.7,48.0,19.0,6.0,0.0,0,0,Fiorentina
2023-10-02,Serie A,Matchweek 7,Home,W,3,0,Cagliari,1.2,0.8,60.0,14.0,2.0,0.0,0,0,Fiorentina
2023-10-05,Conf Lg,Group stage,Home,D,2,2,hu Ferencváros,2.4,1.4,61.0,27.0,6.0,0.0,0,0,Fiorentina
2023-10-08,Serie A,Matchweek 8,Away,W,3,1,Napoli,2.1,1.8,46.0,12.0,3.0,0.0,0,0,Fiorentina
2023-10-23,Serie A,Matchweek 9,Home,L,0,2,Empoli,1.0,1.5,71.0,19.0,7.0,0.0,0,0,Fiorentina
2023-10-26,Conf Lg,Group stage,Home,W,6,0,rs Čukarički,2.3,0.3,76.0,24.0,10.0,1.0,0,0,Fiorentina
2023-10-30,Serie A,Matchweek 10,Away,L,0,1,Lazio,0.4,1.9,52.0,9.0,5.0,0.0,0,0,Fiorentina
2023-11-05,Serie A,Matchweek 11,Home,L,0,1,Juventus,0.7,0.7,68.0,25.0,4.0,1.0,0,0,Fiorentina
2023-11-09,Conf Lg,Group stage,Away,W,1,0,rs Čukarički,1.3,0.7,72.0,13.0,2.0,2.0,1,1,Fiorentina
2023-11-12,Serie A,Matchweek 12,Home,W,2,1,Bologna,1.4,1.8,39.0,11.0,3.0,0.0,1,1,Fiorentina
2023-11-25,Serie A,Matchweek 13,Away,L,0,1,Milan,1.8,1.8,58.0,21.0,4.0,1.0,0,0,Fiorentina
2023-11-30,Conf Lg,Group stage,Home,W,2,1,be Genk,2.4,0.5,52.0,23.0,6.0,2.0,1,1,Fiorentina
2023-12-03,Serie A,Matchweek 14,Home,W,3,0,Salernitana,2.5,0.8,57.0,21.0,8.0,0.0,1,1,Fiorentina
2023-12-06,Coppa Italia,Round of 16,Home,D,2 (4),2 (1),Parma,,,66.0,29.0,7.0,,1,1,Fiorentina
2023-12-10,Serie A,Matchweek 15,Away,D,1,1,Roma,1.5,0.7,65.0,14.0,8.0,1.0,0,0,Fiorentina
2023-12-14,Conf Lg,Group stage,Away,D,1,1,hu Ferencváros,1.2,0.8,63.0,12.0,2.0,0.0,0,0,Fiorentina
2023-12-17,Serie A,Matchweek 16,Home,W,1,0,Hellas Verona,0.5,2.5,65.0,5.0,3.0,0.0,0,0,Fiorentina
2023-12-22,Serie A,Matchweek 17,Away,W,1,0,Monza,2.0,0.7,48.0,14.0,4.0,1.0,0,0,Fiorentina
2023-12-29,Serie A,Matchweek 18,Home,W,1,0,Torino,0.5,0.3,52.0,12.0,3.0,0.0,0,0,Fiorentina
2024-01-06,Serie A,Matchweek 19,Away,L,0,1,Sassuolo,1.2,0.9,66.0,8.0,1.0,0.0,0,1,Fiorentina
2024-01-09,Coppa Italia,Quarter-finals,Home,D,0 (5),0 (4),Bologna,,,38.0,14.0,5.0,,0,0,Fiorentina
2024-01-14,Serie A,Matchweek 20,Home,D,2,2,Udinese,1.3,1.2,69.0,9.0,2.0,0.0,1,1,Fiorentina
2024-01-18,Supercoppa,Semi-finals,Away,L,0,3,Napoli,,,60.0,16.0,1.0,,0,1,Fiorentina
2024-01-28,Serie A,Matchweek 22,Home,L,0,1,Inter,1.8,0.5,57.0,13.0,3.0,1.0,0,1,Fiorentina
2024-02-02,Serie A,Matchweek 23,Away,L,2,3,Lecce,1.1,2.6,56.0,10.0,3.0,0.0,0,0,Fiorentina
2024-02-11,Serie A,Matchweek 24,Home,W,5,1,Frosinone,2.2,1.1,54.0,18.0,7.0,0.0,0,0,Fiorentina
2024-02-14,Serie A,Matchweek 21,Away,L,0,2,Bologna,0.9,2.1,43.0,12.0,3.0,1.0,0,0,Fiorentina
2024-02-18,Serie A,Matchweek 25,Away,D,1,1,Empoli,0.7,1.0,60.0,9.0,3.0,0.0,0,0,Fiorentina
2024-02-26,Serie A,Matchweek 26,Home,W,2,1,Lazio,2.5,0.3,54.0,21.0,6.0,0.0,0,1,Fiorentina
2024-03-02,Serie A,Matchweek 27,Away,D,0,0,Torino,0.6,0.6,65.0,14.0,3.0,0.0,0,0,Fiorentina
2024-03-07,Conf Lg,Round of 16,Away,W,4,3,il Maccabi Haifa,1.8,0.7,69.0,23.0,8.0,0.0,0,0,Fiorentina
2024-03-10,Serie A,Matchweek 28,Home,D,2,2,Roma,2.1,0.6,33.0,14.0,4.0,0.0,0,1,Fiorentina
2024-03-14,Conf Lg,Round of 16,Home,D,1,1,il Maccabi Haifa,1.3,0.1,57.0,17.0,4.0,1.0,0,0,Fiorentina
2024-03-30,Serie A,Matchweek 30,Home,L,1,2,Milan,1.4,3.1,45.0,17.0,7.0,0.0,0,0,Fiorentina
2024-04-03,Coppa Italia,Semi-finals,Home,W,1,0,Atalanta,,,49.0,20.0,4.0,,0,0,Fiorentina
2024-04-07,Serie A,Matchweek 31,Away,L,0,1,Juventus,0.5,1.9,74.0,13.0,2.0,0.0,0,0,Fiorentina
2024-04-11,Conf Lg,Quarter-finals,Away,D,0,0,cz Viktoria Plzeň,0.4,0.1,72.0,10.0,2.0,0.0,0,0,Fiorentina
2024-04-15,Serie A,Matchweek 32,Home,D,1,1,Genoa,1.5,1.3,59.0,20.0,3.0,2.0,0,0,Fiorentina
2024-04-18,Conf Lg,Quarter-finals,Home,W,2,0,cz Viktoria Plzeň,3.9,0.1,72.0,42.0,9.0,1.0,0,0,Fiorentina
2024-04-21,Serie A,Matchweek 33,Away,W,2,0,Salernitana,2.0,0.2,72.0,12.0,7.0,0.0,0,0,Fiorentina
2024-04-24,Coppa Italia,Semi-finals,Away,L,1,4,Atalanta,,,43.0,9.0,4.0,,0,0,Fiorentina
2024-04-28,Serie A,Matchweek 34,Home,W,5,1,Sassuolo,3.2,0.3,67.0,22.0,10.0,0.0,0,0,Fiorentina
2024-05-02,Conf Lg,Semi-finals,Home,W,3,2,be Club Brugge,2.2,1.2,55.0,31.0,10.0,0.0,0,0,Fiorentina
2024-05-05,Serie A,Matchweek 35,Away,L,1,2,Hellas Verona,0.9,1.9,62.0,13.0,4.0,1.0,0,0,Fiorentina
2024-05-08,Conf Lg,Semi-finals,Away,D,1,1,be Club Brugge,2.5,0.2,47.0,20.0,1.0,2.0,1,1,Fiorentina
2024-05-13,Serie A,Matchweek 36,Home,W,2,1,Monza,2.5,0.7,49.0,16.0,9.0,0.0,0,0,Fiorentina
2024-05-17,Serie A,Matchweek 37,Home,D,2,2,Napoli,0.6,1.2,63.0,14.0,5.0,3.0,0,0,Fiorentina
2023-08-14,Coppa Italia,First round,Home,W,2.0,1.0,FeralpiSalò,,,67.0,28.0,14.0,,0,0,Torino
2023-08-21,Serie A,Matchweek 1,Home,D,0.0,0.0,Cagliari,1.0,0.4,57.0,11.0,2.0,0.0,0,0,Torino
2023-08-26,Serie A,Matchweek 2,Away,L,1.0,4.0,Milan,0.5,3.0,41.0,8.0,1.0,0.0,0,0,Torino
2023-09-03,Serie A,Matchweek 3,Home,W,1.0,0.0,Genoa,0.4,0.2,63.0,10.0,3.0,2.0,0,0,Torino
2023-09-18,Serie A,Matchweek 4,Away,W,3.0,0.0,Salernitana,1.8,0.7,44.0,11.0,3.0,0.0,0,0,Torino
2023-09-24,Serie A,Matchweek 5,Home,D,1.0,1.0,Roma,0.9,1.4,41.0,12.0,4.0,0.0,0,0,Torino
2023-09-27,Serie A,Matchweek 6,Away,L,0.0,2.0,Lazio,0.3,0.9,49.0,7.0,2.0,0.0,0,0,Torino
